	loss	accuracy	precision	recall	f1
48	47.693813	0.03125	0.03125	1.0	0.060606062
49	47.11525	0.0546875	0.0546875	1.0	0.1037037
50	46.61993	0.046875	0.046875	1.0	0.08955224
51	46.55604	0.0078125	0.0078125	1.0	0.015503876
52	46.71831	0.0546875	0.0546875	1.0	0.1037037
53	45.854046	0.0234375	0.0234375	1.0	0.045801528
54	46.980145	0.0234375	0.0234375	1.0	0.045801528
55	47.106503	0.875	0.071428575	0.25	0.11111112
56	47.396496	0.8515625	0.0	0.0	0
57	46.78602	0.84375	0.05263158	0.33333334	0.090909086
58	47.17551	0.890625	0.125	1.0	0.22222222
59	47.566936	0.8828125	0.0	0.0	0
60	46.163616	0.8125	0.04761905	0.2	0.07692308
61	46.12949	0.84375	0.1	0.5	0.16666666
62	46.16633	0.828125	0.09090909	0.5	0.15384614
63	47.93332	0.890625	0.1	0.16666667	0.125
64	47.339848	0.8359375	0.0625	0.14285715	0.08695652
65	47.074814	0.8203125	0.11111111	0.22222222	0.14814815
66	46.9082	0.8515625	0.0	0.0	0
67	45.581516	0.7734375	0.03846154	0.2	0.064516135
68	46.274376	0.84375	0.05882353	0.2	0.090909086
69	46.18762	0.828125	0.04761905	0.33333334	0.083333336
70	46.781082	0.7890625	0.0	0.0	0
71	47.41715	0.859375	0.07692308	0.14285715	0.1
72	46.25713	0.8125	0.0	0.0	0
73	48.649105	0.8984375	0.0	0.0	0
74	46.12993	0.796875	0.08695652	0.2857143	0.13333334
0	45.85119	0.7890625	0.0	0.0	0
1	46.89105	0.859375	0.0625	0.25	0.1
2	46.8489	0.8515625	0.0625	0.2	0.095238104
3	46.784504	0.03125	0.03125	1.0	0.060606062
4	46.353584	0.0390625	0.0390625	1.0	0.075187966
5	47.16053	0.0390625	0.0390625	1.0	0.075187966
6	46.202282	0.203125	0.055555556	1.0	0.10526316
7	47.38991	0.1171875	0.026086956	0.75	0.05042017
8	46.20125	0.171875	0.046296295	0.625	0.0862069
9	47.53978	0.109375	0.025641026	1.0	0.049999997
10	46.306538	0.1953125	0.03809524	0.6666667	0.072072074
11	46.662964	0.1875	0.08035714	0.9	0.14754097
12	47.225525	0.9453125	0	0.0	0
13	46.171528	0.9765625	0	0.0	0
14	45.825214	0.9609375	0	0.0	0
15	46.355522	0.8515625	0.05263158	0.5	0.0952381
16	46.79034	0.8828125	0.13333334	0.5	0.21052633
17	46.799835	0.859375	0.06666667	0.2	0.1
18	45.92043	0.828125	0.05263158	0.2	0.083333336
19	46.453224	0.8515625	0.0	0.0	0
20	45.10927	0.8125	0.125	0.5	0.2
21	47.55048	0.921875	0.22222222	0.4	0.28571427
22	47.194496	0.859375	0.0	0.0	0
23	46.990627	0.859375	0.0	0.0	0
24	46.844788	0.8671875	0.06666667	0.25	0.105263166
25	46.591152	0.84375	0.0	0.0	0
26	46.564194	0.8515625	0.0	0.0	0
27	45.55726	0.8046875	0.045454547	0.2	0.074074075
28	46.464287	0.8828125	0.0	0.0	0
29	45.36342	0.796875	0.0	0.0	0
30	46.6446	0.84375	0.05882353	0.2	0.090909086
31	46.061474	0.8359375	0.0	0.0	0
32	46.197697	0.8515625	0.0625	0.2	0.095238104
33	46.924034	0.890625	0.083333336	0.25	0.125
34	45.190372	0.9765625	0	0.0	0
35	46.626057	0.96875	0	0.0	0
36	44.856533	0.9765625	0	0.0	0
37	46.259693	0.9609375	0	0.0	0
38	45.522842	0.9453125	0	0.0	0
39	45.82381	0.96875	0	0.0	0
40	46.358284	0.9609375	0	0.0	0
41	46.654625	0.9453125	0	0.0	0
42	46.70847	0.9609375	0	0.0	0
43	46.131405	0.953125	0	0.0	0
44	45.922348	1.0	0	0	0
45	44.941116	0.96875	0	0.0	0
46	43.93607	0.96875	0	0.0	0
47	46.719288	0.953125	0	0.0	0
48	44.68687	0.9765625	0	0.0	0
49	46.285755	0.9609375	0	0.0	0
50	46.38642	0.9609375	0	0.0	0
51	46.613117	0.9921875	0	0.0	0
52	46.50523	0.9140625	0	0.0	0
53	45.200275	0.96875	0	0.0	0
54	45.047592	0.9765625	0	0.0	0
55	47.540485	0.953125	0	0.0	0
56	45.92161	0.984375	0	0.0	0
57	45.782875	0.96875	0	0.0	0
58	46.488136	0.9375	0	0.0	0
59	45.74314	0.9609375	0	0.0	0
60	46.279953	0.9609375	0	0.0	0
61	45.200665	0.9296875	0	0.0	0
62	45.521824	0.9375	0	0.0	0
63	46.47301	0.96875	0	0.0	0
64	45.21391	0.9609375	0	0.0	0
65	46.027634	0.9921875	0	0.0	0
66	45.43286	0.9765625	0	0.0	0
67	46.27175	0.953125	0	0.0	0
68	45.536232	0.9453125	0	0.0	0
69	45.186333	0.96875	0	0.0	0
70	45.21416	0.9609375	0	0.0	0
71	46.913296	0.9609375	0	0.0	0
72	46.39971	0.96875	0	0.0	0
73	46.161564	0.9609375	0	0.0	0
74	45.67639	0.9453125	0	0.0	0
0	47.21014	0.8125	0.0	0.0	0
1	46.77209	0.828125	0.0	0.0	0
2	46.2534	0.828125	0.04761905	0.33333334	0.083333336
3	46.985558	0.03125	0.03125	1.0	0.060606062
4	46.7679	0.03125	0.03125	1.0	0.060606062
5	45.546474	0.0234375	0.0234375	1.0	0.045801528
6	47.14842	0.15625	0.044247787	1.0	0.084745765
7	46.36556	0.1640625	0.018518519	0.6666667	0.036036037
8	46.167915	0.1796875	0.018691588	1.0	0.03669725
9	47.566875	0.109375	0.025641026	1.0	0.049999997
10	46.211292	0.171875	0.055045873	0.6666667	0.10169491
11	45.92228	0.171875	0.037037037	0.6666667	0.07017544
12	46.346493	0.953125	0	0.0	0
13	46.79018	0.984375	0	0.0	0
14	46.344967	0.9765625	0	0.0	0
15	45.992767	0.84375	0.0	0.0	0
16	46.750835	0.828125	0.0625	0.125	0.083333336
17	46.114624	0.859375	0.10526316	0.6666667	0.18181817
18	46.084496	0.78125	0.04347826	0.14285715	0.06666667
19	47.19891	0.859375	0.0	0.0	0
20	46.731476	0.890625	0.15384616	0.4	0.22222222
21	46.264297	0.84375	0.10526316	0.4	0.16666667
22	45.710285	0.828125	0.0	0.0	0
23	45.99847	0.8203125	0.0	0.0	0
24	47.13931	0.8984375	0.0	0.0	0
25	46.85331	0.84375	0.0	0.0	0
26	47.14191	0.8515625	0.071428575	0.14285715	0.0952381
27	45.830997	0.828125	0.055555556	0.16666667	0.083333336
28	47.401108	0.8984375	0.11111111	0.16666667	0.13333333
29	45.439983	0.8046875	0.04347826	0.25	0.074074075
30	45.695526	0.8359375	0.055555556	0.2	0.086956516
31	46.787403	0.890625	0.07692308	0.33333334	0.12500001
32	46.54884	0.859375	0.06666667	0.2	0.1
33	46.12974	0.828125	0.0	0.0	0
34	47.071068	0.984375	0	0.0	0
35	46.40891	0.984375	0	0.0	0
36	45.038605	0.9609375	0	0.0	0
37	46.259968	0.984375	0	0.0	0
38	46.790695	0.9296875	0	0.0	0
39	45.962906	0.96875	0	0.0	0
40	45.53093	0.96875	0	0.0	0
41	47.059315	0.96875	0	0.0	0
42	45.570404	0.953125	0	0.0	0
43	46.40493	0.96875	0	0.0	0
44	45.9184	0.953125	0	0.0	0
45	44.810287	0.9921875	0	0.0	0
46	45.707417	0.921875	0	0.0	0
47	45.225555	0.9921875	0	0.0	0
48	45.845554	0.953125	0	0.0	0
49	45.51769	0.984375	0	0.0	0
50	45.35534	0.9765625	0	0.0	0
51	46.39127	0.953125	0	0.0	0
52	45.878555	0.9765625	0	0.0	0
53	45.306023	0.9765625	0	0.0	0
54	45.961487	0.953125	0	0.0	0
55	46.35834	0.96875	0	0.0	0
56	46.17873	0.953125	0	0.0	0
57	45.249626	0.96875	0	0.0	0
58	45.61876	0.96875	0	0.0	0
59	46.52623	0.9609375	0	0.0	0
60	45.096027	0.9609375	0	0.0	0
61	45.94261	0.9765625	0	0.0	0
62	46.08361	0.9453125	0	0.0	0
63	45.980537	0.9765625	0	0.0	0
64	45.67671	0.96875	0	0.0	0
65	45.534584	0.9921875	0	0.0	0
66	45.03781	0.9296875	0	0.0	0
67	46.315086	0.9609375	0	0.0	0
68	46.909264	0.9375	0	0.0	0
69	46.414494	0.9453125	0	0.0	0
70	46.487152	0.9453125	0	0.0	0
71	45.53956	0.9765625	0	0.0	0
72	44.730762	0.9765625	0	0.0	0
73	44.612915	0.984375	0	0.0	0
74	46.040783	0.96875	0	0.0	0
0	29.679693	0.03125	0.03125	1.0	0.060606062
1	29.279926	0.046875	0.046875	1.0	0.08955224
2	29.423096	0.0234375	0.0234375	1.0	0.045801528
3	29.364674	0.8828125	0.09090909	0.16666667	0.11764707
4	29.27847	0.875	0.0	0.0	0
5	29.121792	0.890625	0.14285715	0.5	0.22222224
6	29.482603	0.9375	0	0.0	0
7	29.070644	0.96875	0	0.0	0
8	28.992577	0.96875	0	0.0	0
9	28.979338	0.9609375	0	0.0	0
10	29.07056	0.96875	0	0.0	0
11	28.922617	0.9921875	0	0.0	0
12	28.828627	0.9453125	0	0.0	0
13	28.841875	0.953125	0	0.0	0
14	29.421005	0.1953125	0.037383176	1.0	0.07207207
15	28.844791	0.0234375	0.0234375	1.0	0.045801528
16	28.937899	0.0234375	0.0234375	1.0	0.045801528
17	28.930082	0.0703125	0.0703125	1.0	0.13138686
18	28.763323	0.03125	0.03125	1.0	0.060606062
19	28.55821	0.0234375	0.0234375	1.0	0.045801528
20	28.679327	0.046875	0.046875	1.0	0.08955224
21	28.849815	0.078125	0.078125	1.0	0.14492753
22	28.566547	0.0234375	0.0234375	1.0	0.045801528
23	28.727419	0.0390625	0.0390625	1.0	0.075187966
24	28.62882	0.046875	0.03937008	1.0	0.07575758
25	28.565472	0.0546875	0.0546875	1.0	0.1037037
26	28.527046	0.0546875	0.0546875	1.0	0.1037037
27	28.750212	0.828125	0.0	0.0	0
28	28.549623	0.8125	0.0	0.0	0
29	28.835264	0.8671875	0.05882353	0.5	0.10526316
30	28.653093	0.8359375	0.15789473	0.375	0.22222221
31	28.518414	0.8203125	0.0	0.0	0
32	28.33288	0.875	0.083333336	0.16666667	0.11111112
33	28.44775	0.8125	0.0	0.0	0
34	28.2984	0.953125	0	0.0	0
35	28.265324	0.9765625	0	0.0	0
36	28.427551	0.9375	0	0.0	0
37	28.607662	0.9765625	0	0.0	0
38	28.255804	0.9609375	0	0.0	0
39	28.430237	0.96875	0	0.0	0
40	28.279415	0.9609375	0	0.0	0
41	28.226513	0.9609375	0	0.0	0
42	28.28626	0.9609375	0	0.0	0
43	28.35397	0.953125	0	0.0	0
44	28.27881	0.953125	0	0.0	0
45	28.484026	0.9609375	0	0.0	0
46	28.253448	0.9609375	0	0.0	0
47	28.35525	0.9609375	0	0.0	0
48	28.15523	0.9765625	0	0.0	0
49	28.353317	0.984375	0	0.0	0
50	28.09994	0.9453125	0	0.0	0
51	28.231047	0.96875	0	0.0	0
52	28.301321	0.9765625	0	0.0	0
53	28.254204	0.9765625	0	0.0	0
54	28.268335	0.9609375	0	0.0	0
55	28.044855	0.90625	0	0.0	0
56	28.025116	0.96875	0	0.0	0
57	28.21367	0.9609375	0	0.0	0
58	28.345196	0.9765625	0	0.0	0
59	28.33567	0.984375	0	0.0	0
60	28.219185	0.953125	0	0.0	0
61	28.05967	0.96875	0	0.0	0
62	28.177269	0.984375	0	0.0	0
63	28.014845	0.96875	0	0.0	0
64	28.024134	0.9765625	0	0.0	0
65	28.002216	0.9296875	0	0.0	0
66	27.84054	0.953125	0	0.0	0
67	28.095217	0.9765625	0	0.0	0
68	28.033842	0.9609375	0	0.0	0
69	28.157759	0.953125	0	0.0	0
70	28.053923	0.96875	0	0.0	0
71	28.202602	0.953125	0	0.0	0
72	28.017097	0.921875	0	0.0	0
73	27.86347	0.96875	0	0.0	0
74	28.172226	0.9453125	0	0.0	0
