	accuracy	precision	recall	f1
331	0.015625	1.0	0.015625	0.03076923
332	0.0	inf	0.0	inf
333	0.03125	1.0	0.03125	0.060606062
334	0.0	inf	0.0	inf
335	0.03125	1.0	0.03125	0.060606062
336	0.0078125	1.0	0.0078125	0.015503876
337	0.0234375	1.0	0.0234375	0.045801528
338	0.046875	1.0	0.046875	0.08955224
339	0.0078125	1.0	0.0078125	0.015503876
340	0.0	inf	0.0	inf
341	0.0078125	1.0	0.0078125	0.015503876
342	0.0	inf	0.0	inf
343	0.015625	1.0	0.015625	0.03076923
344	0.015625	1.0	0.015625	0.03076923
345	0.015625	1.0	0.015625	0.03076923
346	0.0	inf	0.0	inf
347	0.015625	1.0	0.015625	0.03076923
348	0.0234375	1.0	0.0234375	0.045801528
349	0.0078125	1.0	0.0078125	0.015503876
350	0.0078125	1.0	0.0078125	0.015503876
351	0.0234375	1.0	0.0234375	0.045801528
352	0.0078125	1.0	0.0078125	0.015503876
353	0.0078125	1.0	0.0078125	0.015503876
354	0.0	inf	0.0	inf
355	0.0234375	1.0	0.0234375	0.045801528
356	0.015625	1.0	0.015625	0.03076923
