	accuracy	precision	recall	f1
1481	0.1875	0.13333334	1.0	0.23529413
1482	0.3125	0.083333336	1.0	0.15384616
1483	0.125	0.0	inf	inf
1484	0.125	0.0	inf	inf
1485	0.125	0.0	inf	inf
1486	0.1875	0.0	inf	inf
1487	0.0	0.0	inf	inf
1488	0.1875	0.13333334	1.0	0.23529413
1489	0.125	0.06666667	1.0	0.125
1490	0.25	0.07692308	1.0	0.14285713
1491	0.0625	0.0	inf	inf
1492	0.0625	0.0625	1.0	0.11764706
1493	0.125	0.0	inf	inf
1494	0.0625	0.0	inf	inf
1495	0.25	0.0	inf	inf
1496	0.125	0.06666667	1.0	0.125
1497	0.1875	0.071428575	1.0	0.13333334
1498	0.1875	0.071428575	1.0	0.13333334
1499	0.125	0.06666667	1.0	0.125
1500	0.0	0.0	inf	inf
1501	0.0625	0.0	inf	inf
1502	0.1875	0.0	inf	inf
1503	0.125	0.06666667	1.0	0.125
1504	0.125	0.06666667	1.0	0.125
1505	0.0	0.0	0.0	nan
1506	0.0625	0.0625	1.0	0.11764706
1507	0.25	0.07692308	1.0	0.14285713
1508	0.0625	0.0625	1.0	0.11764706
1509	0.0625	0.0	inf	inf
1510	0.1875	0.0	inf	inf
1511	0.125	0.071428575	0.5	0.125
1512	0.0625	0.0	inf	inf
1513	0.0625	0.0	0.0	nan
1514	0.1875	0.071428575	1.0	0.13333334
1515	0.125	0.0	inf	inf
1516	0.0625	0.0	inf	inf
1517	0.0625	0.0	inf	inf
1518	0.1875	0.0	inf	inf
1519	0.1875	0.0	0.0	nan
1520	0.0625	0.0	inf	inf
1521	0.25	0.07692308	1.0	0.14285713
1522	0.0625	0.0	inf	inf
1523	0.3125	0.15384616	1.0	0.26666668
1524	0.0625	0.0	inf	inf
1525	0.1875	0.071428575	1.0	0.13333334
1526	0.0625	0.0	0.0	nan
1527	0.0	0.0	inf	inf
1528	0.1875	0.0	0.0	nan
1529	0.125	0.0	0.0	nan
1530	0.125	0.0	inf	inf
1531	0.1875	0.0	inf	inf
1532	0.0625	0.0	inf	inf
1533	0.125	0.06666667	1.0	0.125
1534	0.1875	0.0	0.0	nan
1535	0.125	0.0	inf	inf
1536	0.125	0.06666667	1.0	0.125
1537	0.125	0.0	inf	inf
1538	0.25	0.0	0.0	nan
1539	0.125	0.0	inf	inf
1540	0.125	0.0	0.0	nan
1541	0.375	0.23076923	1.0	0.375
1542	0.1875	0.0	0.0	nan
1543	0.0	0.0	inf	inf
1544	0.0	0.0	inf	inf
1545	0.0	0.0	inf	inf
1546	0.125	0.06666667	1.0	0.125
1547	0.125	0.0	inf	inf
1548	0.125	0.06666667	1.0	0.125
1549	0.125	0.071428575	0.5	0.125
1550	0.125	0.0	0.0	nan
1551	0.0	0.0	inf	inf
1552	0.0625	0.0	inf	inf
1553	0.1875	0.071428575	1.0	0.13333334
1554	0.3125	0.083333336	1.0	0.15384616
1555	0.0625	0.0625	1.0	0.11764706
1556	0.125	0.0	inf	inf
1557	0.125	0.125	1.0	0.22222222
1558	0.0	0.0	inf	inf
1559	0.0625	0.0	inf	inf
1560	0.0625	0.0	inf	inf
1561	0.25	0.07692308	1.0	0.14285713
1562	0.0625	0.0	inf	inf
1563	0.0625	0.0625	1.0	0.11764706
1564	0.125	0.0	inf	inf
1565	0.0	0.0	inf	inf
1566	0.3125	0.26666668	1.0	0.42105266
1567	0.0625	0.0	0.0	nan
1568	0.125	0.06666667	1.0	0.125
1569	0.0625	0.0625	1.0	0.11764706
1570	0.125	0.0	inf	inf
1571	0.0	0.0	inf	inf
1572	0.1875	0.071428575	1.0	0.13333334
1573	0.3125	0.083333336	1.0	0.15384616
1574	0.0625	0.0625	1.0	0.11764706
1575	0.0	0.0	inf	inf
1576	0.125	0.0	inf	inf
1577	0.125	0.0	inf	inf
1578	0.0	0.0	inf	inf
1579	0.1875	0.0	inf	inf
1580	0.0625	0.0	inf	inf
1581	0.25	0.0	inf	inf
1582	0.0625	0.0	inf	inf
1583	0.125	0.0	inf	inf
1584	0.0	0.0	inf	inf
1585	0.25	0.14285715	1.0	0.25
1586	0.0	0.0	inf	inf
1587	0.125	0.06666667	1.0	0.125
1588	0.0625	0.0	inf	inf
1589	0.0	0.0	inf	inf
1590	0.0625	0.0	inf	inf
1591	0.0625	0.0	inf	inf
1592	0.0	0.0	inf	inf
1593	0.1875	0.071428575	1.0	0.13333334
1594	0.0625	0.0	inf	inf
1595	0.125	0.125	1.0	0.22222222
1596	0.1875	0.071428575	1.0	0.13333334
1597	0.0625	0.0	inf	inf
1598	0.125	0.0	0.0	nan
1599	0.0	0.0	inf	inf
1600	0.125	0.0	inf	inf
1601	0.125	0.06666667	1.0	0.125
1602	0.25	0.0	0.0	nan
1603	0.0	0.0	inf	inf
1604	0.125	0.0	inf	inf
1605	0.125	0.06666667	1.0	0.125
1606	0.0	0.0	inf	inf
1607	0.125	0.0	inf	inf
1608	0.0625	0.0	inf	inf
1609	0.375	0.0	inf	inf
1610	0.125	0.06666667	1.0	0.125
1611	0.0	0.0	inf	inf
1612	0.0	0.0	inf	inf
1613	0.0625	0.0	0.0	nan
1614	0.125	0.0	inf	inf
1615	0.0625	0.0	inf	inf
1616	0.125	0.0	inf	inf
1617	0.0625	0.0	inf	inf
1618	0.125	0.06666667	1.0	0.125
1619	0.1875	0.0	inf	inf
1620	0.0625	0.0	0.0	nan
1621	0.0	0.0	inf	inf
1622	0.0	0.0	inf	inf
1623	0.0625	0.0	inf	inf
1624	0.0625	0.0	inf	inf
1625	0.0	0.0	inf	inf
1626	0.0625	0.0	inf	inf
1627	0.25	0.14285715	1.0	0.25
1628	0.0625	0.0	inf	inf
1629	0.0625	0.0625	1.0	0.11764706
1630	0.0625	0.0625	1.0	0.11764706
1631	0.1875	0.071428575	1.0	0.13333334
1632	0.125	0.0	inf	inf
1633	0.1875	0.071428575	1.0	0.13333334
1634	0.0	0.0	inf	inf
1635	0.125	0.0	0.0	nan
1636	0.1875	0.071428575	1.0	0.13333334
1637	0.0625	0.0	inf	inf
1638	0.0	0.0	inf	inf
1639	0.125	0.06666667	1.0	0.125
1640	0.0625	0.0625	1.0	0.11764706
1641	0.0	0.0	inf	inf
1642	0.0625	0.0	inf	inf
1643	0.0625	0.0	inf	inf
1644	0.125	0.0	0.0	nan
1645	0.125	0.0	inf	inf
1646	0.1875	0.0	inf	inf
1647	0.125	0.0	inf	inf
1648	0.25	0.0	inf	inf
1649	0.1875	0.071428575	1.0	0.13333334
1650	0.0625	0.0625	1.0	0.11764706
1651	0.125	0.0	inf	inf
1652	0.0	0.0	inf	inf
1653	0.25	0.07692308	1.0	0.14285713
1654	0.125	0.125	1.0	0.22222222
1655	0.125	0.0	0.0	nan
1656	0.125	0.0	inf	inf
1657	0.25	0.15384616	0.6666667	0.25000003
1658	0.0625	0.0	0.0	nan
1659	0.125	0.0	inf	inf
1660	0.0625	0.0	inf	inf
1661	0.1875	0.0	inf	inf
1662	0.25	0.14285715	1.0	0.25
1663	0.0625	0.0625	1.0	0.11764706
1664	0.125	0.0	inf	inf
1665	0.0625	0.0625	1.0	0.11764706
1666	0.0	0.0	0.0	nan
1667	0.0	0.0	inf	inf
1668	0.3125	0.083333336	1.0	0.15384616
1669	0.0625	0.0	inf	inf
1670	0.0625	0.0	inf	inf
1671	0.1875	0.071428575	1.0	0.13333334
1672	0.125	0.06666667	1.0	0.125
1673	0.1875	0.071428575	1.0	0.13333334
1674	0.0625	0.0	inf	inf
1675	0.0625	0.0	inf	inf
1676	0.125	0.0	inf	inf
1677	0.0625	0.0	inf	inf
1678	0.0625	0.0	inf	inf
1679	0.0	0.0	inf	inf
1680	0.0	0.0	inf	inf
1681	0.125	0.0	0.0	nan
1682	0.125	0.0	inf	inf
1683	0.0	0.0	inf	inf
1684	0.0625	0.0	inf	inf
1685	0.0625	0.0	inf	inf
1686	0.125	0.06666667	1.0	0.125
1687	0.125	0.0	inf	inf
1688	0.0625	0.0	inf	inf
1689	0.125	0.125	1.0	0.22222222
1690	0.125	0.06666667	1.0	0.125
1691	0.0625	0.0625	1.0	0.11764706
1692	0.0625	0.06666667	0.5	0.11764707
1693	0.125	0.0	inf	inf
1694	0.0	0.0	inf	inf
1695	0.0625	0.0	inf	inf
1696	0.0	0.0	inf	inf
1697	0.125	0.0	0.0	nan
1698	0.0625	0.0625	1.0	0.11764706
1699	0.0625	0.0	inf	inf
1700	0.0625	0.0	inf	inf
1701	0.0625	0.0625	1.0	0.11764706
1702	0.0625	0.0	inf	inf
1703	0.0625	0.0	inf	inf
1704	0.1875	0.13333334	1.0	0.23529413
1705	0.0625	0.0	inf	inf
1706	0.25	0.0	inf	inf
1707	0.0625	0.0	inf	inf
1708	0.0625	0.0	inf	inf
1709	0.1875	0.0	inf	inf
1710	0.0625	0.0	inf	inf
1711	0.0625	0.0	inf	inf
1712	0.0	0.0	inf	inf
1713	0.0	0.0	inf	inf
1714	0.0	0.0	inf	inf
1715	0.4375	0.25	1.0	0.4
1716	0.0625	0.0	inf	inf
1717	0.0	0.0	inf	inf
1718	0.125	0.0	inf	inf
1719	0.25	0.07692308	1.0	0.14285713
1720	0.0625	0.0	inf	inf
1721	0.0	0.0	inf	inf
1722	0.0625	0.0	inf	inf
1723	0.0625	0.0	inf	inf
1724	0.0625	0.0625	1.0	0.11764706
1725	0.0625	0.0	0.0	nan
1726	0.0	0.0	inf	inf
1727	0.1875	0.071428575	1.0	0.13333334
1728	0.375	0.23076923	1.0	0.375
1729	0.0625	0.0	inf	inf
1730	0.3125	0.09090909	0.5	0.15384614
1731	0.125	0.0	inf	inf
1732	0.0625	0.0	inf	inf
1733	0.0	0.0	inf	inf
1734	0.125	0.125	1.0	0.22222222
1735	0.0	0.0	inf	inf
1736	0.0625	0.0	inf	inf
1737	0.0625	0.0	0.0	nan
1738	0.25	0.0	inf	inf
1739	0.0	0.0	inf	inf
1740	0.125	0.06666667	1.0	0.125
1741	0.125	0.0	inf	inf
1742	0.25	0.25	1.0	0.4
1743	0.125	0.0	inf	inf
1744	0.0	0.0	inf	inf
1745	0.125	0.07692308	0.33333334	0.12500001
1746	0.125	0.0	inf	inf
1747	0.0625	0.0625	1.0	0.11764706
1748	0.25	0.0	inf	inf
1749	0.1875	0.071428575	1.0	0.13333334
1750	0.0625	0.0	inf	inf
1751	0.0625	0.0	inf	inf
1752	0.125	0.0	inf	inf
1753	0.25	0.07692308	1.0	0.14285713
1754	0.125	0.06666667	1.0	0.125
1755	0.0625	0.0	inf	inf
1756	0.0625	0.0	inf	inf
1757	0.0625	0.0625	1.0	0.11764706
1758	0.0	0.0	inf	inf
1759	0.125	0.06666667	1.0	0.125
1760	0.25	0.14285715	1.0	0.25
1761	0.125	0.0	inf	inf
1762	0.0625	0.0	inf	inf
1763	0.125	0.0	inf	inf
1764	0.1875	0.071428575	1.0	0.13333334
1765	0.0625	0.0	inf	inf
1766	0.0625	0.0	inf	inf
1767	0.125	0.125	1.0	0.22222222
1768	0.125	0.125	1.0	0.22222222
1769	0.1875	0.071428575	1.0	0.13333334
1770	0.0625	0.0	inf	inf
1771	0.125	0.06666667	1.0	0.125
1772	0.0625	0.0	inf	inf
1773	0.125	0.06666667	1.0	0.125
1774	0.3125	0.0	inf	inf
1775	0.1875	0.0	inf	inf
1776	0.0625	0.0	inf	inf
1777	0.0	0.0	0.0	nan
1778	0.1875	0.071428575	1.0	0.13333334
1779	0.0625	0.0	inf	inf
1780	0.125	0.0	inf	inf
1781	0.0625	0.0	inf	inf
1782	0.125	0.0	inf	inf
1783	0.25	0.14285715	1.0	0.25
1784	0.125	0.0	inf	inf
1785	0.125	0.0	inf	inf
1786	0.1875	0.07692308	0.5	0.13333334
1787	0.0625	0.0625	1.0	0.11764706
1788	0.0	0.0	inf	inf
1789	0.125	0.0	inf	inf
1790	0.125	0.0	0.0	nan
1791	0.0625	0.0	inf	inf
1792	0.0625	0.0	inf	inf
1793	0.125	0.125	1.0	0.22222222
1794	0.125	0.0	inf	inf
1795	0.125	0.125	1.0	0.22222222
1796	0.125	0.0	inf	inf
1797	0.0625	0.0	inf	inf
1798	0.125	0.125	1.0	0.22222222
1799	0.125	0.06666667	1.0	0.125
1800	0.1875	0.0	inf	inf
1801	0.0	0.0	inf	inf
1802	0.125	0.0	inf	inf
1803	0.1875	0.13333334	1.0	0.23529413
1804	0.0625	0.0	0.0	nan
1805	0.1875	0.071428575	1.0	0.13333334
1806	0.25	0.083333336	0.5	0.14285715
1807	0.1875	0.0	inf	inf
1808	0.1875	0.13333334	1.0	0.23529413
1809	0.125	0.0	0.0	nan
1810	0.0625	0.0625	1.0	0.11764706
1811	0.125	0.06666667	1.0	0.125
1812	0.0625	0.0625	1.0	0.11764706
1813	0.125	0.0	inf	inf
1814	0.0625	0.0	inf	inf
1815	0.25	0.14285715	1.0	0.25
1816	0.125	0.071428575	0.5	0.125
1817	0.1875	0.0	inf	inf
1818	0.0625	0.0	0.0	nan
1819	0.125	0.06666667	1.0	0.125
1820	0.125	0.06666667	1.0	0.125
1821	0.0625	0.0	inf	inf
1822	0.0625	0.0	0.0	nan
1823	0.125	0.0	0.0	nan
1824	0.125	0.0	inf	inf
1825	0.0625	0.0	inf	inf
1826	0.125	0.0	inf	inf
1827	0.25	0.0	inf	inf
1828	0.3125	0.15384616	1.0	0.26666668
1829	0.1875	0.0	0.0	nan
1830	0.0625	0.0	inf	inf
1831	0.25	0.07692308	1.0	0.14285713
1832	0.1875	0.0	inf	inf
1833	0.1875	0.071428575	1.0	0.13333334
1834	0.25	0.07692308	1.0	0.14285713
1835	0.125	0.06666667	1.0	0.125
1836	0.1875	0.0	inf	inf
1837	0.125	0.0	0.0	nan
1838	0.0	0.0	inf	inf
1839	0.0	0.0	0.0	nan
1840	0.1875	0.071428575	1.0	0.13333334
1841	0.0625	0.0	inf	inf
1842	0.1875	0.0	inf	inf
1843	0.1875	0.0	inf	inf
1844	0.125	0.06666667	1.0	0.125
1845	0.125	0.0	inf	inf
1846	0.125	0.06666667	1.0	0.125
1847	0.125	0.0	inf	inf
1848	0.1875	0.0	inf	inf
1849	0.1875	0.13333334	1.0	0.23529413
1850	0.1875	0.0	inf	inf
1851	0.1875	0.07692308	0.5	0.13333334
1852	0.125	0.06666667	1.0	0.125
1853	0.0	0.0	inf	inf
1854	0.0625	0.0	inf	inf
1855	0.0	0.0	inf	inf
1856	0.0	0.0	inf	inf
1857	0.25	0.07692308	1.0	0.14285713
1858	0.375	0.09090909	1.0	0.16666667
1859	0.125	0.06666667	1.0	0.125
1860	0.0625	0.0	inf	inf
1861	0.125	0.0	0.0	nan
1862	0.25	0.07692308	1.0	0.14285713
1863	0.1875	0.071428575	1.0	0.13333334
1864	0.0625	0.0	inf	inf
1865	0.125	0.0	inf	inf
1866	0.125	0.06666667	1.0	0.125
1867	0.125	0.06666667	1.0	0.125
1868	0.0	0.0	inf	inf
1869	0.25	0.0	0.0	nan
1870	0.25	0.0	inf	inf
1871	0.125	0.0	inf	inf
1872	0.125	0.0	inf	inf
1873	0.125	0.06666667	1.0	0.125
1874	0.125	0.0	inf	inf
1875	0.0625	0.0	inf	inf
1876	0.125	0.0	inf	inf
1877	0.125	0.0	inf	inf
1878	0.0625	0.0	inf	inf
1879	0.125	0.06666667	1.0	0.125
1880	0.0	0.0	0.0	nan
1881	0.0	0.0	inf	inf
1882	0.125	0.071428575	0.5	0.125
1883	0.125	0.0	inf	inf
1884	0.1875	0.0	inf	inf
1885	0.0625	0.0	inf	inf
1886	0.0	0.0	inf	inf
1887	0.125	0.0	0.0	nan
1888	0.0625	0.0	inf	inf
1889	0.1875	0.0	0.0	nan
1890	0.125	0.06666667	1.0	0.125
1891	0.0625	0.0625	1.0	0.11764706
1892	0.0625	0.0	inf	inf
1893	0.125	0.0	0.0	nan
1894	0.1875	0.0	inf	inf
1895	0.3125	0.0	inf	inf
1896	0.1875	0.0	inf	inf
1897	0.125	0.0	inf	inf
1898	0.25	0.0	inf	inf
1899	0.125	0.13333334	0.6666667	0.22222224
1900	0.0625	0.0	inf	inf
1901	0.0625	0.0	inf	inf
1902	0.125	0.0	inf	inf
1903	0.0	0.0	inf	inf
1904	0.0625	0.0	0.0	nan
1905	0.1875	0.0	inf	inf
1906	0.25	0.0	inf	inf
1907	0.125	0.06666667	1.0	0.125
1908	0.0625	0.0625	1.0	0.11764706
1909	0.1875	0.0	0.0	nan
1910	0.1875	0.0	inf	inf
1911	0.1875	0.0	0.0	nan
1912	0.0	0.0	inf	inf
1913	0.0625	0.0	inf	inf
1914	0.1875	0.071428575	1.0	0.13333334
1915	0.0625	0.0	inf	inf
1916	0.0625	0.0	inf	inf
1917	0.1875	0.07692308	0.5	0.13333334
1918	0.25	0.07692308	1.0	0.14285713
1919	0.0625	0.0625	1.0	0.11764706
1920	0.1875	0.0	0.0	nan
1921	0.125	0.071428575	0.5	0.125
1922	0.125	0.06666667	1.0	0.125
1923	0.0	0.0	inf	inf
1924	0.1875	0.071428575	1.0	0.13333334
1925	0.0625	0.0	inf	inf
1926	0.1875	0.0	inf	inf
1927	0.0	0.0	inf	inf
1928	0.0	0.0	inf	inf
1929	0.0625	0.0	inf	inf
1930	0.0	0.0	0.0	nan
1931	0.1875	0.071428575	1.0	0.13333334
1932	0.1875	0.071428575	1.0	0.13333334
1933	0.125	0.125	1.0	0.22222222
1934	0.0	0.0	inf	inf
1935	0.125	0.0	inf	inf
1936	0.1875	0.071428575	1.0	0.13333334
1937	0.0	0.0	inf	inf
1938	0.25	0.083333336	0.5	0.14285715
1939	0.0	0.0	inf	inf
1940	0.0625	0.0	inf	inf
1941	0.1875	0.13333334	1.0	0.23529413
1942	0.125	0.0	inf	inf
1943	0.1875	0.071428575	1.0	0.13333334
1944	0.125	0.0	0.0	nan
1945	0.125	0.0	inf	inf
1946	0.125	0.0	inf	inf
1947	0.1875	0.071428575	1.0	0.13333334
1948	0.0625	0.06666667	0.5	0.11764707
1949	0.1875	0.071428575	1.0	0.13333334
1950	0.0625	0.0	inf	inf
1951	0.125	0.071428575	0.5	0.125
1952	0.25	0.07692308	1.0	0.14285713
1953	0.125	0.0	inf	inf
1954	0.125	0.06666667	1.0	0.125
1955	0.1875	0.13333334	1.0	0.23529413
1956	0.0	0.0	0.0	nan
1957	0.0625	0.0	0.0	nan
1958	0.125	0.0	inf	inf
1959	0.1875	0.0	0.0	nan
1960	0.0625	0.0	inf	inf
1961	0.0625	0.0	inf	inf
1962	0.125	0.0	inf	inf
1963	0.25	0.14285715	1.0	0.25
1964	0.25	0.07692308	1.0	0.14285713
1965	0.125	0.06666667	1.0	0.125
1966	0.125	0.0	inf	inf
1967	0.0	0.0	inf	inf
1968	0.1875	0.0	inf	inf
1969	0.0625	0.0	inf	inf
1970	0.125	0.06666667	1.0	0.125
1971	0.125	0.0	0.0	nan
1972	0.1875	0.0	inf	inf
1973	0.0	0.0	inf	inf
1974	0.1875	0.0	0.0	nan
1975	0.125	0.125	1.0	0.22222222
1976	0.0625	0.0625	1.0	0.11764706
1977	0.0625	0.0	inf	inf
1978	0.3125	0.083333336	1.0	0.15384616
1979	0.1875	0.14285715	0.6666667	0.23529413
1980	0.125	0.0	inf	inf
1981	0.25	0.083333336	0.5	0.14285715
1982	0.0	0.0	inf	inf
1983	0.0625	0.0	inf	inf
1984	0.125	0.0	inf	inf
1985	0.0625	0.0	inf	inf
1986	0.1875	0.0	inf	inf
1987	0.1875	0.13333334	1.0	0.23529413
1988	0.1875	0.071428575	1.0	0.13333334
1989	0.125	0.06666667	1.0	0.125
1990	0.0625	0.0	0.0	nan
1991	0.1875	0.071428575	1.0	0.13333334
1992	0.0625	0.0	inf	inf
1993	0.0625	0.0	0.0	nan
1994	0.0	0.0	inf	inf
1995	0.0	0.0	inf	inf
1996	0.25	0.07692308	1.0	0.14285713
1997	0.0	0.0	inf	inf
1998	0.1875	0.0	inf	inf
1999	0.125	0.0	inf	inf
2000	0.125	0.0	inf	inf
2001	0.125	0.0	inf	inf
2002	0.1875	0.071428575	1.0	0.13333334
2003	0.25	0.0	inf	inf
2004	0.3125	0.15384616	1.0	0.26666668
2005	0.1875	0.071428575	1.0	0.13333334
2006	0.0625	0.0	inf	inf
2007	0.0625	0.0	inf	inf
2008	0.0	0.0	inf	inf
2009	0.0625	0.0625	1.0	0.11764706
2010	0.0625	0.0625	1.0	0.11764706
2011	0.125	0.0	inf	inf
2012	0.1875	0.0	inf	inf
2013	0.3125	0.18181819	0.5	0.26666668
2014	0.125	0.06666667	1.0	0.125
2015	0.0625	0.0625	1.0	0.11764706
2016	0.1875	0.0	inf	inf
2017	0.0625	0.0	0.0	nan
2018	0.125	0.06666667	1.0	0.125
2019	0.0625	0.0625	1.0	0.11764706
2020	0.1875	0.071428575	1.0	0.13333334
2021	0.0625	0.0	0.0	nan
2022	0.0625	0.0	inf	inf
2023	0.1875	0.071428575	1.0	0.13333334
2024	0.125	0.125	1.0	0.22222222
2025	0.125	0.0	inf	inf
2026	0.1875	0.0	inf	inf
2027	0.0625	0.0	inf	inf
2028	0.375	0.16666667	1.0	0.2857143
2029	0.125	0.06666667	1.0	0.125
2030	0.0625	0.0625	1.0	0.11764706
2031	0.5	0.72727275	0.61538464	0.6666667
2032	0.8125	1.0	0.8125	0.8965517
2033	0.75	1.0	0.75	0.85714287
2034	0.75	1.0	0.75	0.85714287
2035	0.6875	1.0	0.6875	0.8148148
2036	0.9375	1.0	0.9375	0.9677419
2037	0.9375	1.0	0.9375	0.9677419
2038	0.8125	1.0	0.8125	0.8965517
2039	0.5	1.0	0.5	0.6666667
2040	0.8125	1.0	0.8125	0.8965517
2041	0.75	1.0	0.75	0.85714287
2042	0.875	1.0	0.875	0.93333334
2043	0.75	1.0	0.75	0.85714287
2044	0.6875	1.0	0.6875	0.8148148
2045	0.75	1.0	0.75	0.85714287
2046	0.75	1.0	0.75	0.85714287
2047	0.75	1.0	0.75	0.85714287
2048	0.625	1.0	0.625	0.7692308
2049	0.8125	1.0	0.8125	0.8965517
2050	0.6875	1.0	0.6875	0.8148148
2051	0.875	1.0	0.875	0.93333334
2052	0.6875	1.0	0.6875	0.8148148
2053	0.6875	1.0	0.6875	0.8148148
2054	0.75	1.0	0.75	0.85714287
2055	0.625	1.0	0.625	0.7692308
2056	0.5	1.0	0.5	0.6666667
2057	0.9375	1.0	0.9375	0.9677419
2058	0.875	1.0	0.875	0.93333334
2059	0.8125	1.0	0.8125	0.8965517
2060	0.625	1.0	0.625	0.7692308
2061	0.6875	1.0	0.6875	0.8148148
2062	0.8125	1.0	0.8125	0.8965517
2063	0.875	1.0	0.875	0.93333334
2064	0.6875	1.0	0.6875	0.8148148
2065	0.75	1.0	0.75	0.85714287
2066	0.875	1.0	0.875	0.93333334
2067	0.6875	1.0	0.6875	0.8148148
2068	0.6875	1.0	0.6875	0.8148148
2069	0.5	1.0	0.5	0.6666667
2070	0.75	1.0	0.75	0.85714287
2071	0.75	1.0	0.75	0.85714287
2072	0.75	1.0	0.75	0.85714287
2073	0.6875	1.0	0.6875	0.8148148
2074	0.6875	1.0	0.6875	0.8148148
2075	0.6875	1.0	0.6875	0.8148148
2076	0.5625	1.0	0.5625	0.72
2077	0.75	1.0	0.75	0.85714287
2078	0.75	1.0	0.75	0.85714287
2079	0.6875	1.0	0.6875	0.8148148
2080	0.75	1.0	0.75	0.85714287
2081	0.75	1.0	0.75	0.85714287
2082	0.8125	1.0	0.8125	0.8965517
2083	0.8125	1.0	0.8125	0.8965517
2084	0.875	1.0	0.875	0.93333334
2085	0.6875	1.0	0.6875	0.8148148
2086	0.6875	1.0	0.6875	0.8148148
2087	0.75	1.0	0.75	0.85714287
2088	0.8125	1.0	0.8125	0.8965517
2089	0.8125	1.0	0.8125	0.8965517
2090	0.75	1.0	0.75	0.85714287
2091	0.75	1.0	0.75	0.85714287
2092	0.875	1.0	0.875	0.93333334
2093	0.625	1.0	0.625	0.7692308
2094	0.8125	1.0	0.8125	0.8965517
2095	0.75	1.0	0.75	0.85714287
2096	0.75	1.0	0.75	0.85714287
2097	0.8125	1.0	0.8125	0.8965517
2098	0.875	1.0	0.875	0.93333334
2099	0.625	1.0	0.625	0.7692308
2100	0.6875	1.0	0.6875	0.8148148
2101	0.9375	1.0	0.9375	0.9677419
2102	0.75	1.0	0.75	0.85714287
2103	0.8125	1.0	0.8125	0.8965517
2104	0.875	1.0	0.875	0.93333334
2105	0.6875	1.0	0.6875	0.8148148
2106	0.625	1.0	0.625	0.7692308
2107	0.6875	1.0	0.6875	0.8148148
2108	0.6875	1.0	0.6875	0.8148148
2109	0.8125	1.0	0.8125	0.8965517
2110	0.75	1.0	0.75	0.85714287
2111	0.8125	1.0	0.8125	0.8965517
2112	0.6875	1.0	0.6875	0.8148148
2113	0.875	1.0	0.875	0.93333334
2114	0.875	1.0	0.875	0.93333334
2115	0.75	1.0	0.75	0.85714287
2116	0.5625	1.0	0.5625	0.72
2117	0.5	1.0	0.5	0.6666667
2118	0.8125	1.0	0.8125	0.8965517
2119	0.75	1.0	0.75	0.85714287
2120	0.6875	1.0	0.6875	0.8148148
2121	0.8125	1.0	0.8125	0.8965517
2122	0.6875	1.0	0.6875	0.8148148
2123	0.5625	1.0	0.5625	0.72
2124	0.875	1.0	0.875	0.93333334
2125	0.75	1.0	0.75	0.85714287
2126	0.875	1.0	0.875	0.93333334
2127	0.75	1.0	0.75	0.85714287
2128	0.75	1.0	0.75	0.85714287
2129	0.9375	1.0	0.9375	0.9677419
2130	0.8125	1.0	0.8125	0.8965517
2131	0.875	1.0	0.875	0.93333334
2132	0.75	1.0	0.75	0.85714287
2133	0.625	1.0	0.625	0.7692308
2134	0.75	1.0	0.75	0.85714287
2135	0.875	1.0	0.875	0.93333334
2136	0.6875	1.0	0.6875	0.8148148
2137	0.5	1.0	0.5	0.6666667
2138	0.9375	1.0	0.9375	0.9677419
2139	0.75	1.0	0.75	0.85714287
2140	0.6875	1.0	0.6875	0.8148148
2141	0.8125	1.0	0.8125	0.8965517
2142	0.9375	1.0	0.9375	0.9677419
2143	0.5625	1.0	0.5625	0.72
2144	0.8125	1.0	0.8125	0.8965517
2145	0.6875	1.0	0.6875	0.8148148
2146	0.9375	1.0	0.9375	0.9677419
2147	0.5625	1.0	0.5625	0.72
2148	0.6875	1.0	0.6875	0.8148148
2149	0.8125	1.0	0.8125	0.8965517
2150	0.5	1.0	0.5	0.6666667
2151	0.75	1.0	0.75	0.85714287
2152	0.6875	1.0	0.6875	0.8148148
2153	0.75	1.0	0.75	0.85714287
2154	0.75	1.0	0.75	0.85714287
2155	0.75	1.0	0.75	0.85714287
2156	0.6875	1.0	0.6875	0.8148148
2157	0.8125	1.0	0.8125	0.8965517
2158	0.875	1.0	0.875	0.93333334
2159	0.4375	1.0	0.4375	0.6086956
2160	0.4375	1.0	0.4375	0.6086956
2161	0.625	1.0	0.625	0.7692308
2162	0.8125	1.0	0.8125	0.8965517
2163	0.875	1.0	0.875	0.93333334
2164	0.75	1.0	0.75	0.85714287
2165	0.6875	1.0	0.6875	0.8148148
2166	0.8125	1.0	0.8125	0.8965517
2167	0.9375	1.0	0.9375	0.9677419
2168	0.5625	1.0	0.5625	0.72
2169	0.6875	1.0	0.6875	0.8148148
2170	0.625	1.0	0.625	0.7692308
2171	0.75	1.0	0.75	0.85714287
2172	0.75	1.0	0.75	0.85714287
2173	0.75	1.0	0.75	0.85714287
2174	0.75	1.0	0.75	0.85714287
2175	0.8125	1.0	0.8125	0.8965517
2176	0.75	1.0	0.75	0.85714287
2177	0.6875	1.0	0.6875	0.8148148
2178	0.75	1.0	0.75	0.85714287
2179	0.875	1.0	0.875	0.93333334
2180	0.4375	1.0	0.4375	0.6086956
2181	0.875	1.0	0.875	0.93333334
